event_id,ticker,company,dividend_per_share,currency,dividend_type,qualification_date,payment_date,closure_date,announcement_date,registrar,status,source_url,source_title,last_verified,confidence
ae6e2646cf544233,CORNERST,CORNERSTONE INSURANCE PLC,0.27,NGN,final,2025-07-07,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/44262_CORNERSTONE_INSURANCE_PLC-DIVIDEND_ANNOUNCEMENT_CORPORATE_ACTIONS_JUNE_2025.pdf,CORNERSTONE INSURANCE PLC-DIVIDEND ANNOUNCEMENT CORPORATE ACTIONS JUNE 2025,2026-09-13,review
c3acfb517ad0b532,CUSTODIAN,CUSTODIAN INVESTMENT PLC-CUSTODIAN INVESTMENT PLC,0.1,NGN,final,2025-04-14,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43646_CUSTODIAN_INVESTMENT_PLC-CUSTODIAN_INVESTMENT_PLC__-_CORPORATE_ACTION_ANNOUNCEMENT__CORPORATE_ACTIONS_APRIL_2025.pdf,CUSTODIAN INVESTMENT PLC-CUSTODIAN INVESTMENT PLC - CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS APRIL 2025,2026-09-13,review
0eb6ada5992bcabe,CUSTODIAN,CUSTODIAN INVESTMENT PLC-CUSTODIAN INVESTMENT PLC DIVIDEND CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS APRIL 2026,0.5,NGN,final,2026-04-13,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/46570_CUSTODIAN_INVESTMENT_PLC-CUSTODIAN_INVESTMENT_PLC_DIVIDEND_CORPORATE_ACTION_ANNOUNCEMENT_CORPORATE_ACTIONS_APRIL_2026.pdf,CUSTODIAN INVESTMENT PLC-CUSTODIAN INVESTMENT PLC DIVIDEND CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS APRIL 2026,2026-09-13,review
2ba71f2fb34d61a1,CUSTODIAN,CUSTODIAN INVESTMENT PLC-CUSTODIAN INVESTMENT PLC - INTERIM DIVIDEND CORPORATE ACTIONS JULY 2025,0.5,NGN,interim,2025-08-15,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/44774_CUSTODIAN_INVESTMENT_PLC-CUSTODIAN_INVESTMENT_PLC_-_INTERIM_DIVIDEND_CORPORATE_ACTIONS_JULY_2025.pdf,CUSTODIAN INVESTMENT PLC-CUSTODIAN INVESTMENT PLC - INTERIM DIVIDEND CORPORATE ACTIONS JULY 2025,2026-09-13,review
7256aacb0f6ec582,ETI,VETIVA FUND MANAGERS LIMITED,0.21,NGN,distribution,2026-04-17,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/46979_VETIVA_FUND_MANAGERS_LIMITED-CORPORATE_ACTIONS_-_VETIVA_BANKING_EXCHANGE_TRADED_FUND_CORPORATE_ACTIONS_MAY_2026.pdf,VETIVA FUND MANAGERS LIMITED-CORPORATE ACTIONS - VETIVA BANKING EXCHANGE TRADED FUND CORPORATE ACTIONS MAY 2026,2026-09-13,review
c78ad85cd6371728,ETI,VETIVA FUND - Notice of VSP ETF 2025 Final Distribution,5.0,NGN,distribution,2026-04-17,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/VETIVA_FUND_-_Notice_of_VSP_ETF_2025_Final_Distribution.pdf,VETIVA FUND - Notice of VSP ETF 2025 Final Distribution,2026-09-13,review
c042d2d85e6ac339,ETI,VETIVA FUND MANAGERS LIMITED-2024 FY DISTRIBUTION CORPORATE ACTIONS MARCH 2025,0.54,NGN,distribution,2025-02-28,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/43245_VETIVA_FUND_MANAGERS_LIMITED-2024_FY_DISTRIBUTION_CORPORATE_ACTIONS_MARCH_2025.pdf,VETIVA FUND MANAGERS LIMITED-2024 FY DISTRIBUTION CORPORATE ACTIONS MARCH 2025,2026-09-13,review
85b3a0082670a2fa,ETI,VETIVA FUND MANAGERS LIMITED-2024 FY DISTRIBUTION CORPORATE ACTIONS MARCH 2025,10.0,NGN,distribution,2025-02-28,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/43246_VETIVA_FUND_MANAGERS_LIMITED-2024_FY_DISTRIBUTION_CORPORATE_ACTIONS_MARCH_2025.pdf,VETIVA FUND MANAGERS LIMITED-2024 FY DISTRIBUTION CORPORATE ACTIONS MARCH 2025,2026-09-13,review
fcbd828eae2beeda,ETI,VETIVA FUND MANAGERS LIMITED,0.6,NGN,distribution,2025-10-09,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/45121_VETIVA_FUND_MANAGERS_LIMITED-CORPORATE_ACTIONS_-_2025_INTERIM_DISTRIBUTION_CORPORATE_ACTIONS_OCTOBER_2025.pdf,VETIVA FUND MANAGERS LIMITED-CORPORATE ACTIONS - 2025 INTERIM DISTRIBUTION CORPORATE ACTIONS OCTOBER 2025,2026-09-13,review
d0f5ab62f03379ee,ETI,VETIVA FUND MANAGERS LIMITED-2024 FY DISTRIBUTION CORPORATE ACTIONS MARCH 2025,1.0,NGN,distribution,2025-02-28,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/43244_VETIVA_FUND_MANAGERS_LIMITED-2024_FY_DISTRIBUTION_CORPORATE_ACTIONS_MARCH_2025.pdf,VETIVA FUND MANAGERS LIMITED-2024 FY DISTRIBUTION CORPORATE ACTIONS MARCH 2025,2026-09-13,review
52037034f7569d60,ETI,ABC TRANSPORT PLC-OUTCOME OF BOARD OF DIRECTORS MEETING - MARCH 2026 CORPORATE ACTIONS MARCH 2026,0.21,NGN,dividend,2026-04-17,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/46399_ABC_TRANSPORT_PLC-OUTCOME_OF_BOARD_OF_DIRECTORS_MEETING_-_MARCH_2026_CORPORATE_ACTIONS_MARCH_2026.pdf,ABC TRANSPORT PLC-OUTCOME OF BOARD OF DIRECTORS MEETING - MARCH 2026 CORPORATE ACTIONS MARCH 2026,2026-09-13,review
896f9b5d960cbf38,FCMB,FCMB GROUP PLC-FCMB GROUP PLC ANNOUNCES H1 2026 RESULTS CORPORATE ACTIONS JULY 2026,0.0034999999999999996,NGN,distribution,2026-06-15,2026-06-15,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47556_FCMB_GROUP_PLC-FCMB_GROUP_PLC_ANNOUNCES_H1_2026_RESULTS_CORPORATE_ACTIONS_JULY_2026.pdf,FCMB GROUP PLC-FCMB GROUP PLC ANNOUNCES H1 2026 RESULTS CORPORATE ACTIONS JULY 2026,2026-09-13,review
703efa33d11b41b4,FCMB,FCMB GROUP PLC,0.0034999999999999996,NGN,dividend,2026-06-15,2026-06-15,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47349_FCMB_GROUP_PLC-RESOLUTIONS_PASSED_AT_THE_13TH_ANNUAL_GENERAL_MEETING_OF_FCMB_GROUP_PLC_CORPORATE_ACTIONS_JULY_2026.pdf,FCMB GROUP PLC-RESOLUTIONS PASSED AT THE 13TH ANNUAL GENERAL MEETING OF FCMB GROUP PLC CORPORATE ACTIONS JULY 2026,2026-09-01,review
e402e71b83338db5,FCMB,FCMB GROUP PLC-FCMB GROUP PLC,0.0034999999999999996,NGN,final,2026-06-15,2026-06-15,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47133_FCMB_GROUP_PLC-FCMB_GROUP_PLC_-CORPORATE_ACTION_ANNOUNCEMENT_CORPORATE_ACTIONS_JUNE_2026.pdf,FCMB GROUP PLC-FCMB GROUP PLC -CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS JUNE 2026,2026-09-01,review
4e577b2b2a9e3bc1,FCMB,FCMB GROUP PLC-FCMB GROUP PLC ANNOUNCES FY 2025 RESULTS CORPORATE ACTIONS JUNE 2026,0.0034999999999999996,NGN,interim,2026-06-15,2026-06-15,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47131_FCMB_GROUP_PLC-FCMB_GROUP_PLC_ANNOUNCES_FY_2025_RESULTS_CORPORATE_ACTIONS_JUNE_2026.pdf,FCMB GROUP PLC-FCMB GROUP PLC ANNOUNCES FY 2025 RESULTS CORPORATE ACTIONS JUNE 2026,2026-09-01,review
d55a7c8b4c486ab3,FIDSON,FIDSON,0.015,NGN,final,,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/FIDSON_-_CORPORATE_ACTION_2025_ACCOUNTS.pdf,FIDSON - CORPORATE ACTION 2025 ACCOUNTS,2026-09-13,review
07dc7cc8c62cabfb,FIRSTHOLDCO,FIRST HOLDCO PLC-FIRST HOLDCO PLC,0.6,NGN,final,2025-05-12,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43834_FIRST_HOLDCO_PLC-FIRST_HOLDCO_PLC_-_CORPORATE_ACTION_ANNOUNCEMENT_CORPORATE_ACTIONS_APRIL_2025.pdf,FIRST HOLDCO PLC-FIRST HOLDCO PLC - CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS APRIL 2025,2026-09-13,review
f532f43976df9e91,GEREGU,GEREGU POWER PLC-GEREGU POWER PLC - OUTCOME OF 14TH ANNUAL GENERAL MEETING CORPORATE ACTIONS JULY 2026,9.0,NGN,dividend,2026-06-30,2026-04-30,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47357_GEREGU_POWER_PLC-GEREGU_POWER_PLC_-_OUTCOME_OF_14TH_ANNUAL_GENERAL_MEETING_CORPORATE_ACTIONS_JULY_2026.pdf,GEREGU POWER PLC-GEREGU POWER PLC - OUTCOME OF 14TH ANNUAL GENERAL MEETING CORPORATE ACTIONS JULY 2026,2026-09-13,review
d36ed08222b90de0,GTCO,GUARANTY TRUST HOLDING COMPANY PLC-GTCO - CORPORATE ANNOUNCEMENT CORPORATE ACTIONS APRIL 2026,8.1176,NGN,final,,2026-04-28,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/46540_GUARANTY_TRUST_HOLDING_COMPANY_PLC-GTCO_-_CORPORATE_ANNOUNCEMENT_CORPORATE_ACTIONS_APRIL_2026.pdf,GUARANTY TRUST HOLDING COMPANY PLC-GTCO - CORPORATE ANNOUNCEMENT CORPORATE ACTIONS APRIL 2026,2026-09-13,review
efcbed6187b8ccb3,IKEJAHOTEL,IKEJA HOTEL PLC-IKEJA HOTEL PLC,0.3,NGN,final,2025-10-24,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/45203_IKEJA_HOTEL_PLC-IKEJA_HOTEL_PLC_-_DIVIDEND_ANNOUNCEMENT_CORPORATE_ACTIONS_OCTOBER_2025.pdf,IKEJA HOTEL PLC-IKEJA HOTEL PLC - DIVIDEND ANNOUNCEMENT CORPORATE ACTIONS OCTOBER 2025,2026-09-13,review
b0d0a1915e2098be,INFINITY,INFINITY TRUST MORTGAGE BANK PLC,0.35,NGN,dividend,,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47051_INFINITY_TRUST_MORTGAGE_BANK_PLC-AGM_RESOLUTION__CORPORATE_ACTIONS_MAY_2026.pdf,INFINITY TRUST MORTGAGE BANK PLC-AGM RESOLUTION CORPORATE ACTIONS MAY 2026,2026-09-13,review
c7e373b256f30dad,INFINITY,INFINITY TRUST MORTGAGE BANK PLC-INFINITY TRUST,0.21,NGN,final,2025-05-21,2025-05-21,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43678_INFINITY_TRUST_MORTGAGE_BANK_PLC-INFINITY_TRUST_-_DIVIDEND_ANNOUNCEMENT_2025_CORPORATE_ACTIONS_APRIL_2025.pdf,INFINITY TRUST MORTGAGE BANK PLC-INFINITY TRUST - DIVIDEND ANNOUNCEMENT 2025 CORPORATE ACTIONS APRIL 2025,2026-09-13,review
4d8822985ca660a0,JAPAULGOLD,JAPAUL GOLD AND VENTURES PLC,0.04,NGN,final,,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43867_JAPAUL_GOLD_AND_VENTURES_PLC-CORPORATE_ACTIONS_ANNOUNCEMENT_CORPORATE_ACTIONS_APRIL_2025.pdf,JAPAUL GOLD AND VENTURES PLC-CORPORATE ACTIONS ANNOUNCEMENT CORPORATE ACTIONS APRIL 2025,2026-09-13,review
8ba096badec8d09f,JBERGER,JULIUS BERGER NIGERIA PLC,0.0425,NGN,final,,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/46483_JULIUS_BERGER_NIGERIA_PLC-CORPORATE_ACTIONS_ANNOUNCEMENT_CORPORATE_ACTIONS_APRIL_2026.pdf,JULIUS BERGER NIGERIA PLC-CORPORATE ACTIONS ANNOUNCEMENT CORPORATE ACTIONS APRIL 2026,2026-09-13,review
4aa74bc6476886bf,LEARNAFRCA,Learn Africa Plc,0.35,NGN,final,2026-09-11,2026-09-11,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/47337_LEARN_AFRICA_PLC-CORPORATE_ACTION_ANNOUNCEMENT_CORPORATE_ACTIONS_JULY_2026.pdf,LEARN AFRICA PLC-CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS JULY 2026,2026-09-05,review
bef2cba4ac13fd92,MBENEFIT,MUTUAL BENEFITS ASSURANCE PLC.,0.02,NGN,dividend,2025-07-24,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/44485_MUTUAL_BENEFITS_ASSURANCE_PLC.-CORPORATE_ACTION_ANNOUNCEMENT__CORPORATE_ACTIONS_JULY_2025.pdf,MUTUAL BENEFITS ASSURANCE PLC.-CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS JULY 2025,2026-09-13,review
fd2c0bd4b1c88888,MEYER,MEYER PLC,0.45,NGN,final,2026-04-27,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/46779_MEYER_PLC-DIVIDEND_PAYMENT_ANNOUNCEMENT__CORPORATE_ACTIONS_APRIL_2026.pdf,MEYER PLC-DIVIDEND PAYMENT ANNOUNCEMENT CORPORATE ACTIONS APRIL 2026,2026-09-13,review
a8e9b37082b4e900,NAHCO,NIGERIAN AVIATION HANDLING COMPANY PLC-NAHCO PLC 45TH AGM RESOLUTIONS CORPORATE ACTIONS MAY 2026,0.0625,NGN,dividend,2026-05-01,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47030_NIGERIAN_AVIATION_HANDLING_COMPANY_PLC-NAHCO_PLC_45TH_AGM_RESOLUTIONS_CORPORATE_ACTIONS_MAY_2026.pdf,NIGERIAN AVIATION HANDLING COMPANY PLC-NAHCO PLC 45TH AGM RESOLUTIONS CORPORATE ACTIONS MAY 2026,2026-09-13,review
27fe4b61910b2ea7,NGXGROUP,"NIGERIAN EXCHANGE GROUP PLC-NGX GROUP - H1, 2026 EARNINGS RELEASE CORPORATE ACTIONS JULY 2026",1.3,NGN,interim,,,,,,declared,"https://doclib.ngxgroup.com/Financial_NewsDocs/47550_NIGERIAN_EXCHANGE_GROUP_PLC-NGX_GROUP_-_H1,_2026_EARNINGS_RELEASE_CORPORATE_ACTIONS_JULY_2026.pdf","NIGERIAN EXCHANGE GROUP PLC-NGX GROUP - H1, 2026 EARNINGS RELEASE CORPORATE ACTIONS JULY 2026",2026-09-05,review
7898bbde94d8a474,PRESCO,PRESCO PLC,42.0,NGN,final,2025-07-04,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43739_PRESCO_PLC-DIVIDEND_ANNOUNCEMENT_YE_2024_CORPORATE_ACTIONS_APRIL_2025.pdf,PRESCO PLC-DIVIDEND ANNOUNCEMENT YE 2024 CORPORATE ACTIONS APRIL 2025,2026-09-13,review
d789cb3c217bbbe4,PRESCO,PRESCO PLC,20.0,NGN,interim,2025-11-07,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/44701_PRESCO_PLC-CORPORATE_ACTION_ANNOUNCEMENT_CORPORATE_ACTIONS_JULY_2025.pdf,PRESCO PLC-CORPORATE ACTION ANNOUNCEMENT CORPORATE ACTIONS JULY 2025,2026-09-13,review
3c0c487660317ca7,SEPLAT,SEPLAT ENERGY PLC-SALE OF INTEREST IN NNPC-SEPNU CORPORATE ACTIONS JULY 2026,0.233,USD,distribution,,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47640_SEPLAT_ENERGY_PLC-SALE_OF_INTEREST_IN_NNPC-SEPNU__CORPORATE_ACTIONS_JULY_2026.pdf,SEPLAT ENERGY PLC-SALE OF INTEREST IN NNPC-SEPNU CORPORATE ACTIONS JULY 2026,2026-09-13,review
78dc0295711daa11,SEPLAT,SEPLAT ENERGY PLC-RESULTS OF THE 13TH AGM OF SEPLAT ENERGY PLC CORPORATE ACTIONS MAY 2026,0.233,NGN,final,,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47034_SEPLAT_ENERGY_PLC-RESULTS_OF_THE_13TH_AGM_OF_SEPLAT_ENERGY_PLC_CORPORATE_ACTIONS_MAY_2026.pdf,SEPLAT ENERGY PLC-RESULTS OF THE 13TH AGM OF SEPLAT ENERGY PLC CORPORATE ACTIONS MAY 2026,2026-09-13,review
b1a537ef3c8ac3c9,SEPLAT,SEPLAT ENERGY PLC,0.233,NGN,interim,,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/44853_SEPLAT_ENERGY_PLC-ANNOUNCEMENT_OF_CURRENCY_EXCHANGE_RATE_FOR_Q2_2025_INTERIM_DIVIDEND__CORPORATE_ACTIONS_AUGUST_2025.pdf,SEPLAT ENERGY PLC-ANNOUNCEMENT OF CURRENCY EXCHANGE RATE FOR Q2 2025 INTERIM DIVIDEND CORPORATE ACTIONS AUGUST 2025,2026-09-13,review
5d0cfe90cb1c2b5e,SEPLAT,SEPLAT ENERGY PLC-CURRENCY EXCHANGE RATE FOR Q2 2026 DIVIDENDS CORPORATE ACTIONS AUGUST 2026,0.233,NGN,interim+special,,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47800_SEPLAT_ENERGY_PLC-CURRENCY_EXCHANGE_RATE_FOR_Q2_2026_DIVIDENDS_CORPORATE_ACTIONS_AUGUST_2026.pdf,SEPLAT ENERGY PLC-CURRENCY EXCHANGE RATE FOR Q2 2026 DIVIDENDS CORPORATE ACTIONS AUGUST 2026,2026-09-13,review
cd2b09126db62652,SEPLAT,SEPLAT ENERGY PLC-CURRENCY EXCHANGE RATE FOR FY 2025 DIVIDENDS CORPORATE ACTIONS MAY 2026,0.233,NGN,special,,,,,,declared,https://doclib.ngxgroup.com/Financial_NewsDocs/47005_SEPLAT_ENERGY_PLC-CURRENCY_EXCHANGE_RATE_FOR_FY_2025_DIVIDENDS_CORPORATE_ACTIONS_MAY_2026.pdf,SEPLAT ENERGY PLC-CURRENCY EXCHANGE RATE FOR FY 2025 DIVIDENDS CORPORATE ACTIONS MAY 2026,2026-09-13,review
3da184b66ec1816a,SIAML40ETF,STANBIC IBTC ASSET MANAGEMENT LIMITED-SIAML PENSION ETF 40 FINAL DIVIDEND DISTRIBUTION CORPORATE ACTIONS FEBRUARY 2025,1.26,NGN,final,2025-02-24,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43224_STANBIC_IBTC_ASSET_MANAGEMENT_LIMITED-SIAML_PENSION_ETF_40_FINAL_DIVIDEND_DISTRIBUTION_CORPORATE_ACTIONS_FEBRUARY_2025.pdf,STANBIC IBTC ASSET MANAGEMENT LIMITED-SIAML PENSION ETF 40 FINAL DIVIDEND DISTRIBUTION CORPORATE ACTIONS FEBRUARY 2025,2026-09-13,review
4088d0b83be159df,TIP,THE INITIATES PLC,0.1,NGN,final,2025-04-25,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43449_THE_INITIATES_PLC-CORPORATE_ACTION_CORPORATE_ACTIONS_MARCH_2025.pdf,THE INITIATES PLC-CORPORATE ACTION CORPORATE ACTIONS MARCH 2025,2026-09-13,review
795ba813aee9dbb4,TIP,THE INITIATES PLC,0.002,NGN,interim,,2025-12-31,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/47707_THE_INITIATES_PLC-_QUARTER_2_-_FINANCIAL_STATEMENT_FOR_2026_FINANCIAL_STATEMENTS_JULY_2026.pdf,THE INITIATES PLC- QUARTER 2 - FINANCIAL STATEMENT FOR 2026 FINANCIAL STATEMENTS JULY 2026,2026-09-01,review
dbca7efc4e1604a6,TOTAL,TOTALENERGIES MARKETING NIGERIA PLC,40.0,NGN,final,,,,,,proposed,https://doclib.ngxgroup.com/Financial_NewsDocs/43708_TOTALENERGIES_MARKETING_NIGERIA_PLC-CORPORATE_ACTION_CORPORATE_ACTIONS_APRIL_2025.pdf,TOTALENERGIES MARKETING NIGERIA PLC-CORPORATE ACTION CORPORATE ACTIONS APRIL 2025,2026-09-13,review
